3.4,10.514285714285714,0.65,0.6085714285714285,0.7457142857142857,22.7872,2.914285714285714,1.1,1.1,0.7571428571428571,0.0,14.0,0.18,-53.14285714285715
3.4,10.514285714285714,0.65,0.6085714285714285,0.7457142857142857,22.7872,2.914285714285714,1.1,1.1,0.7571428571428571,0.0,14.0,0.22,-53.14285714285715
3.4,10.514285714285714,0.65,0.6085714285714285,0.7457142857142857,22.7872,2.914285714285714,1.1,1.1,0.7,0.0,14.0,0.22,-53.14285714285715
3.4,10.514285714285714,0.65,0.6085714285714285,0.7457142857142857,15.29552,2.914285714285714,1.1,1.1,0.7,0.0,14.0,0.22,-53.14285714285715
3.4,10.514285714285714,0.65,0.6085714285714285,0.7,15.29552,2.914285714285714,1.1,1.1,0.7,0.0,14.0,0.22,-53.14285714285715
3.4,10.514285714285714,0.65,0.6085714285714285,0.7,15.29552,3.28,1.1,1.1,0.7,0.0,14.0,0.22,-53.14285714285715
3.4,10.514285714285714,0.65,0.7,0.7,15.29552,3.28,1.1,1.1,0.7,0.0,14.0,0.22,-53.14285714285715
3.4,10.514285714285714,0.65,0.7,0.7,15.29552,3.28,1.1,1.2714285714285714,0.7,0.0,14.0,0.22,-53.14285714285715
3.4,10.0,0.65,0.7,0.7,15.29552,3.28,1.1,1.2714285714285714,0.7,0.0,14.0,0.22,-53.14285714285715
3.4,10.0,0.8671428571428572,0.7,0.7,15.29552,3.28,1.1,1.2714285714285714,0.7,0.0,14.0,0.22,-53.14285714285715
3.4,10.0,0.8671428571428572,0.7,0.7,15.29552,3.28,1.1,1.2714285714285714,0.7,0.0,14.0,0.22,-124.0
3.4,10.0,0.8671428571428572,0.7,0.7,15.29552,3.28,1.1,1.2714285714285714,0.7,0.0,20.857142857142858,0.22,-124.0
3.4,10.0,0.8671428571428572,0.7,0.7,15.29552,3.28,1.2714285714285714,1.2714285714285714,0.7,0.0,20.857142857142858,0.22,-124.0
3.4228571428571426,10.0,0.8671428571428572,0.7,0.7,15.29552,3.28,1.2714285714285714,1.2714285714285714,0.7,0.0,20.857142857142858,0.22,-124.0
3.4228571428571426,10.0,0.8671428571428572,0.7,0.7,15.29552,3.28,1.2714285714285714,1.2714285714285714,0.7,0.2857142857142857,20.857142857142858,0.22,-124.0
3.4171428571428573,10.514285714285714,1.03,0.6085714285714285,0.78,22.7872,3.28,1.1,1.2285714285714286,0.7428571428571429,0.2142857142857143,20.857142857142858,0.15,-53.14285714285715
3.4171428571428573,10.514285714285714,1.03,0.6085714285714285,0.78,22.7872,3.28,1.1,1.2285714285714286,0.7428571428571429,0.2142857142857143,14.0,0.15,-53.14285714285715
3.44,10.514285714285714,1.03,0.6085714285714285,0.78,22.7872,3.28,1.1,1.2285714285714286,0.7428571428571429,0.2142857142857143,14.0,0.15,-53.14285714285715
3.44,10.514285714285714,1.03,0.6085714285714285,0.78,22.7872,3.28,1.1,1.2285714285714286,0.8,0.2142857142857143,14.0,0.15,-53.14285714285715
3.44,10.514285714285714,1.03,0.6085714285714285,0.78,22.7872,3.28,1.1,1.2285714285714286,0.8,0.5,14.0,0.15,-53.14285714285715
3.44,10.0,1.03,0.6085714285714285,0.78,22.7872,3.28,1.1,1.2285714285714286,0.8,0.5,14.0,0.15,-53.14285714285715
3.44,10.0,1.03,0.6085714285714285,0.78,22.7872,3.28,1.1,1.4,0.8,0.5,14.0,0.15,-53.14285714285715
3.44,10.0,1.03,0.7,0.78,22.7872,3.28,1.1,1.4,0.8,0.5,14.0,0.15,-53.14285714285715
3.44,10.0,1.03,0.7,0.7342857142857143,22.7872,3.28,1.1,1.4,0.8,0.5,14.0,0.15,-53.14285714285715
3.44,10.0,1.03,0.7,0.7342857142857143,22.7872,3.28,1.1,1.4,0.8,0.5,14.0,0.19,-53.14285714285715
3.44,10.0,1.03,0.7,0.7342857142857143,15.29552,3.28,1.1,1.4,0.8,0.5,14.0,0.19,-53.14285714285715
3.44,10.0,1.03,0.7,0.7342857142857143,15.29552,3.28,1.1,1.4,0.8,0.5,14.0,0.19,-124.0
3.44,10.0,1.03,0.7,0.7342857142857143,15.29552,2.914285714285714,1.1,1.4,0.8,0.5,14.0,0.19,-124.0
3.44,10.0,0.812857142857143,0.7,0.7342857142857143,15.29552,2.914285714285714,1.1,1.4,0.8,0.5,14.0,0.19,-124.0
3.44,10.0,0.812857142857143,0.7,0.7342857142857143,15.29552,2.914285714285714,1.2714285714285714,1.4,0.8,0.5,14.0,0.19,-124.0
3.4,10.0,0.812857142857143,0.6085714285714285,0.7342857142857143,22.7872,2.914285714285714,1.2285714285714286,1.4,0.7571428571428571,0.2857142857142857,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.6085714285714285,0.78,22.7872,2.914285714285714,1.2285714285714286,1.4,0.7571428571428571,0.2857142857142857,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.6085714285714285,0.78,22.7872,2.914285714285714,1.2285714285714286,1.4,0.7,0.2857142857142857,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.6085714285714285,0.78,22.7872,2.914285714285714,1.4,1.4,0.7,0.2857142857142857,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.6085714285714285,0.78,22.7872,2.914285714285714,1.4,1.2285714285714286,0.7,0.2857142857142857,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.6085714285714285,0.78,22.7872,3.28,1.4,1.2285714285714286,0.7,0.2857142857142857,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.7,0.78,22.7872,3.28,1.4,1.2285714285714286,0.7,0.2857142857142857,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.7,0.78,22.7872,3.28,1.4,1.2285714285714286,0.7,0.0,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.7,0.78,15.29552,3.28,1.4,1.2285714285714286,0.7,0.0,26.0,0.19,-70.85714285714286
3.4,10.0,0.812857142857143,0.7,0.78,15.29552,3.28,1.4,1.2285714285714286,0.7,0.0,26.0,0.19,0.0
3.4,10.0,0.812857142857143,0.7,0.78,15.29552,3.28,1.4,1.2285714285714286,0.7,0.0,26.0,0.15,0.0
3.4,10.0,1.03,0.7,0.78,15.29552,3.28,1.4,1.2285714285714286,0.7,0.0,26.0,0.15,0.0
3.4,10.0,1.03,0.7,0.78,15.29552,3.28,1.4,1.2285714285714286,0.7,0.0,19.142857142857142,0.15,0.0
3.4228571428571426,10.0,1.03,0.7,0.78,15.29552,3.28,1.4,1.2285714285714286,0.7,0.0,19.142857142857142,0.15,0.0
3.4228571428571426,10.514285714285714,1.03,0.7,0.78,15.29552,3.28,1.4,1.2285714285714286,0.7,0.0,19.142857142857142,0.15,0.0
3.4171428571428573,10.9,0.8671428571428572,0.54,0.7,20.91428,2.64,1.2714285714285714,1.2714285714285714,0.7428571428571429,0.2857142857142857,19.142857142857142,0.15,-124.0
3.4171428571428573,10.9,0.8671428571428572,0.54,0.7,20.91428,2.64,1.2714285714285714,1.2714285714285714,0.7428571428571429,0.2857142857142857,26.0,0.15,-124.0
3.4171428571428573,10.9,0.8671428571428572,0.54,0.7,20.91428,2.64,1.2714285714285714,1.2714285714285714,0.7428571428571429,0.2857142857142857,26.0,0.19,-124.0
3.4171428571428573,10.9,0.8671428571428572,0.54,0.7,20.91428,2.64,1.2714285714285714,1.1,0.7428571428571429,0.2857142857142857,26.0,0.19,-124.0
3.44,10.9,0.8671428571428572,0.54,0.7,20.91428,2.64,1.2714285714285714,1.1,0.7428571428571429,0.2857142857142857,26.0,0.19,-124.0
3.44,10.9,0.8671428571428572,0.54,0.7,20.91428,2.64,1.2714285714285714,1.1,0.7428571428571429,0.2857142857142857,26.0,0.19,-53.14285714285715
3.44,10.9,0.8671428571428572,0.54,0.7,20.91428,2.64,1.2714285714285714,1.1,0.8,0.2857142857142857,26.0,0.19,-53.14285714285715
3.44,10.9,0.65,0.54,0.7,20.91428,2.64,1.2714285714285714,1.1,0.8,0.2857142857142857,26.0,0.19,-53.14285714285715
3.44,10.9,0.65,0.54,0.7,28.40596,2.64,1.2714285714285714,1.1,0.8,0.2857142857142857,26.0,0.19,-53.14285714285715
3.44,10.9,0.65,0.54,0.7,28.40596,2.64,1.2714285714285714,1.1,0.8,0.0,26.0,0.19,-53.14285714285715
3.44,10.9,0.65,0.54,0.7457142857142857,28.40596,2.64,1.2714285714285714,1.1,0.8,0.0,26.0,0.19,-53.14285714285715
3.44,10.9,0.65,0.54,0.7457142857142857,28.40596,3.005714285714286,1.2714285714285714,1.1,0.8,0.0,26.0,0.19,-53.14285714285715
3.44,10.9,0.65,0.6314285714285715,0.7457142857142857,28.40596,3.005714285714286,1.2714285714285714,1.1,0.8,0.0,26.0,0.19,-53.14285714285715
3.44,10.9,0.65,0.6314285714285715,0.7457142857142857,28.40596,3.005714285714286,1.1,1.1,0.8,0.0,26.0,0.19,-53.14285714285715
3.44,10.385714285714286,0.65,0.6314285714285715,0.7457142857142857,28.40596,3.005714285714286,1.1,1.1,0.8,0.0,26.0,0.19,-53.14285714285715
